,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
817,10460499,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 10:57:28,2022-10-24 12:35:37,2022-10-25 10:57:28,2022-10-24 10:57:28,,,,Closed,,22-00511576,Standard,642 KEEFER PLACE NW,398026.3,140288.35,38.93047375,-77.02276292,WASHINGTON,DC,20010,229005.0,1,,,{EBC6BB12-5E5C-298A-E053-782F520A88FD},,,,
818,10460505,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:12:10,2022-10-24 13:12:03,2022-10-25 11:12:10,2022-10-24 11:12:10,,,,Closed,,22-00511582,Standard,130 M STREET NE,399569.25,137560.26,38.90590033,-77.00496618,WASHINGTON,DC,20002,303694.0,6,,,{EBC6F0C2-38DC-494B-E053-782F520AFDC1},,,,
819,10460507,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:14:20,2022-10-24 11:51:40,2022-10-25 11:14:20,2022-10-24 11:14:20,,,,Closed,,22-00511584,Standard,1530 1ST STREET SW,398976.71,133711.25,38.87122617,-77.01179193,WASHINGTON,DC,20024,61232.0,6,,,{EBC72659-E3EA-33DC-E053-782F520A6D18},,,,
820,10460510,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:23:43,2022-10-24 12:57:56,2022-10-25 11:23:43,2022-10-24 11:23:43,,,,Closed,,22-00511588,Standard,5808 3RD STREET NW,398575.14,143624.58,38.96052851,-77.01644001,WASHINGTON,DC,20011,249313.0,4,,,{EBC72659-E3ED-33DC-E053-782F520A6D18},,,,
821,10460515,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:31:22,2022-10-24 12:06:14,2022-10-25 11:31:22,2022-10-24 11:31:22,,,,Closed,,22-00511594,Standard,533 NEWTON PLACE NW,398096.62,140673.69,38.93394516,-77.02195298,WASHINGTON,DC,20010,228637.0,1,,,{EBC75C01-D2A9-3DBD-E053-782F520AB66C},,,,
822,10460516,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:31:50,2022-10-24 12:44:25,2022-10-25 11:31:50,2022-10-24 11:31:50,,,,Closed,,22-00511595,Standard,5TH STREET NW AND HARVARD STREET NW,398226.7981723,139962.01796561,38.92753414,-77.02044971,WASHINGTON,DC,20001,900098.0,1,,,{EBC75C01-D2AA-3DBD-E053-782F520AB66C},,,,
823,10460518,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:33:58,2022-10-24 12:33:37,2022-10-25 11:33:58,2022-10-24 11:33:58,,,,Closed,,22-00511597,Standard,955 LONGFELLOW STREET NW,397585.61,143325.63,38.95783333,-77.02785614,WASHINGTON,DC,20011,300070.0,4,,,{EBC75C01-D2AC-3DBD-E053-782F520AB66C},,,,
824,10460527,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:41:46,2022-10-24 14:55:49,2022-10-25 11:41:46,2022-10-24 11:41:46,,,,Closed,,22-00511609,Standard,4069 MINNESOTA AVENUE NE,404573.8,136535.48,38.89665662,-76.94727482,WASHINGTON,DC,20019,288093.0,7,,,{EBC75C01-D2B5-3DBD-E053-782F520AB66C},,,,
825,10460529,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:44:30,2022-10-24 12:23:30,2022-10-25 11:44:30,2022-10-24 11:44:30,,,,Closed,,22-00511613,Standard,626 KENSINGTON PLACE NE,400264.05,143364.66,38.9581882,-76.9969535,WASHINGTON,DC,20011,3194.0,4,,,{EBC791A6-5A75-66E2-E053-782F520A40EA},,,,
826,10460531,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:45:43,2022-10-24 12:20:25,2022-10-25 11:45:42,2022-10-24 11:45:43,,,,Closed,,22-00511615,Standard,1603 U STREET NW,396775.04,138825.19,38.91728943,-77.03718697,WASHINGTON,DC,20009,241844.0,1,,,{EBC791A6-5A77-66E2-E053-782F520A40EA},,,,
827,10460542,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:57:49,2022-10-24 14:53:49,2022-10-25 11:57:49,2022-10-24 11:57:49,,,,Closed,,22-00511630,Standard,726 F STREET NE,400413.79,136631.23,38.8975313,-76.99522991,WASHINGTON,DC,20002,78049.0,6,,,{EBC791A6-5A82-66E2-E053-782F520A40EA},,,,
828,10460544,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 11:59:31,2022-10-24 13:23:04,2022-10-25 11:59:31,2022-10-24 11:59:31,,,,Closed,,22-00511632,Standard,1604 PARK ROAD NW,396788.44,140402.65,38.93149974,-77.03703984,WASHINGTON,DC,20010,233550.0,1,,,{EBC7C74C-B643-12A4-E053-782F520A55DD},,,,
829,10460547,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:02:31,2022-10-24 12:06:11,2022-10-25 12:02:31,2022-10-24 12:02:31,,,,Closed,,22-00511635,Standard,1842 KALORAMA ROAD NW,396257.27,139067.67,38.91947172,-77.0431587,WASHINGTON,DC,20009,235465.0,1,,,{EBC7C74C-B646-12A4-E053-782F520A55DD},,,,
830,10460548,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:03:50,2022-10-24 14:28:17,2022-10-25 12:03:50,2022-10-24 12:03:50,,,,Closed,,22-00511636,Standard,1841 COLUMBIA ROAD NW,396198.82,139291.54,38.92148816,-77.04383394,WASHINGTON,DC,20009,235380.0,1,,,{EBC7C74C-B647-12A4-E053-782F520A55DD},,,,
831,10460552,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:10:03,2022-10-24 14:42:52,2022-10-25 12:10:03,2022-10-24 12:10:03,,,,Closed,,22-00511645,Standard,1842 KALORAMA ROAD NW,396257.27,139067.67,38.91947172,-77.0431587,WASHINGTON,DC,20009,235465.0,1,,,{EBC7C74C-B64B-12A4-E053-782F520A55DD},,,,
832,10460556,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:12:11,2022-10-24 13:57:22,2022-10-25 12:12:11,2022-10-24 12:12:11,,,,Closed,,22-00511650,Standard,1155 21ST STREET NW,396000.34,137448.14,38.90488098,-77.04611201,WASHINGTON,DC,20036,240942.0,2,,,{EBC7C74C-B64F-12A4-E053-782F520A55DD},,,,
833,10460557,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:12:23,2022-10-24 12:32:34,2022-10-25 12:12:23,2022-10-24 12:12:23,,,,Closed,,22-00511651,Standard,2019 TREMONT STREET SE,402201.37,130887.24,38.84578447,-76.97464145,WASHINGTON,DC,20020,278048.0,8,,,{EBC7C74C-B650-12A4-E053-782F520A55DD},,,,
834,10461018,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:14:57,2022-10-24 18:25:14,2022-10-25 12:14:56,2022-10-24 12:14:57,,,,Closed,,22-00511658,Standard,234 3RD STREET NE,399807.02,136164.0,38.89332207,-77.0022245,WASHINGTON,DC,20002,302052.0,6,,,{EBC7FCF0-02DB-6F31-E053-792F520A831F},,,,
835,10461023,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:16:58,2022-10-24 14:34:19,2022-10-25 12:16:58,2022-10-24 12:16:58,,,,Closed,,22-00511664,Standard,1316 D STREET SE,401069.75,135160.64,38.88428313,-76.98767043,WASHINGTON,DC,20003,68156.0,6,,,{EBC7FCF0-02E0-6F31-E053-792F520A831F},,,,
836,10461329,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:18:46,2022-10-24 12:33:25,2022-10-25 12:18:46,2022-10-24 12:18:46,,,,Closed,,22-00511668,Standard,3023 O STREET NW,394785.1,137870.78,38.90868223,-77.0601257,WASHINGTON,DC,20007,223715.0,2,,,{EBC7FCF0-02E2-6F31-E053-792F520A831F},,,,
837,10461333,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:21:35,2022-10-24 14:08:53,2022-10-25 12:21:35,2022-10-24 12:21:35,,,,Closed,,22-00511673,Standard,236 M STREET SW,398650.62,134198.89,38.87561892,-77.0155506,WASHINGTON,DC,20024,277806.0,6,,,{EBC7FCF0-02E6-6F31-E053-792F520A831F},,,,
838,10461337,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:23:08,2022-10-24 13:43:09,2022-10-25 12:23:08,2022-10-24 12:23:08,,,,Closed,,22-00511678,Standard,3169 18TH STREET NW,396441.91,140353.99,38.93106006,-77.04103622,WASHINGTON,DC,20010,233176.0,1,,,{EBC7FCF0-02EA-6F31-E053-792F520A831F},,,,
839,10461339,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:24:03,2022-10-24 13:27:04,2022-10-25 12:24:03,2022-10-24 12:24:03,,,,Closed,,22-00511681,Standard,3150 17TH STREET NW,396615.22,140277.88,38.93037513,-77.03903702,WASHINGTON,DC,20010,233094.0,1,,,{EBC7FCF0-02EC-6F31-E053-792F520A831F},,,,
840,10461344,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:27:19,2022-10-24 15:05:18,2022-10-25 12:27:19,2022-10-24 12:27:19,,,,Closed,,22-00511687,Standard,2838 28TH STREET NW,395082.98,139955.83,38.92746676,-77.05670619,WASHINGTON,DC,20008,220132.0,3,,,{EBC7FCF0-02F1-6F31-E053-792F520A831F},,,,
841,10460565,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:29:22,2022-10-24 12:40:14,2022-10-25 12:29:22,2022-10-24 12:29:22,,,,Closed,,22-00511692,Standard,1818 NEWTON STREET NW,396269.2,140672.38,38.9339275,-77.04302985,WASHINGTON,DC,20010,233807.0,1,,,{EBC832A0-46C3-44C4-E053-782F520AC4AD},,,,
842,10460574,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:36:44,2022-10-24 14:31:53,2022-10-25 12:36:44,2022-10-24 12:36:44,,,,Closed,,22-00511703,Standard,411 1/2 10TH STREET NE,400655.07,136367.76,38.89515772,-76.99244874,WASHINGTON,DC,20002,306906.0,6,,,{EBC832A0-46CC-44C4-E053-782F520AC4AD},,,,
843,10460575,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:36:59,2022-10-24 14:52:59,2022-10-25 12:36:59,2022-10-24 12:36:59,,,,Closed,,22-00511704,Standard,800 - 899 BLOCK OF 3RD STREET NE,399823.13,136990.210007,38.90076487,-77.00203901,WASHINGTON,DC,20002,814573.0,6,,,{EBC832A0-46CD-44C4-E053-782F520AC4AD},,,,
844,10460576,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:37:15,2022-10-24 15:38:50,2022-10-25 12:37:15,2022-10-24 12:37:15,,,,Closed,,22-00511705,Standard,1444 IRVING STREET NW,397016.46,140072.4,38.92852555,-77.03440858,WASHINGTON,DC,20010,306034.0,1,,,{EBC832A0-46CE-44C4-E053-782F520AC4AD},,,,
845,10461351,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:46:47,2022-10-24 17:18:45,2022-10-25 12:46:46,2022-10-24 12:46:47,,,,Closed,,22-00511725,Standard,2406 ELVANS ROAD SE,401267.56,131740.76,38.85347486,-76.98539685,WASHINGTON,DC,20020,296098.0,8,,,{EBC86873-ABC0-4A32-E053-792F520A95F4},,,,
846,10461352,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:47:06,2022-10-24 15:44:56,2022-10-25 12:47:06,2022-10-24 12:47:06,,,,Closed,,22-00511727,Standard,1020 EASTERN AVENUE NE,406550.01,137399.21,38.9044249,-76.92448553,WASHINGTON,DC,20019,301955.0,7,,,{EBC86873-ABC1-4A32-E053-792F520A95F4},,,,
847,10461356,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:49:24,2022-10-24 14:48:44,2022-10-25 12:49:24,2022-10-24 12:49:24,,,,Closed,,22-00511733,Standard,405 WARNER STREET NW,398470.23,138235.15,38.91197874,-77.01763845,WASHINGTON,DC,20001,237302.0,2,,,{EBC86873-ABC5-4A32-E053-792F520A95F4},,,,
848,10461357,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:49:32,2022-10-24 14:30:54,2022-10-25 12:49:32,2022-10-24 12:49:32,,,,Closed,,22-00511735,Standard,635 I STREET NE,400258.55,137023.18,38.90106219,-76.99701934,WASHINGTON,DC,20002,2520.0,6,,,{EBC86873-ABC6-4A32-E053-792F520A95F4},,,,
849,10461358,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:49:43,2022-10-24 15:09:01,2022-10-25 12:49:43,2022-10-24 12:49:43,,,,Closed,,22-00511736,Standard,430 HAMILTON STREET NW,398347.48,142784.8,38.95296315,-77.01906472,WASHINGTON,DC,20011,248570.0,4,,,{EBC86873-ABC7-4A32-E053-792F520A95F4},,,,
850,10461368,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:54:04,2022-10-24 13:33:23,2022-10-25 12:54:04,2022-10-24 12:54:04,,,,Closed,,22-00511750,Standard,300 RHODE ISLAND AVENUE NE,399842.61,139081.17,38.91960129,-77.00181492,WASHINGTON,DC,20002,42508.0,5,,,{EBC86873-ABD1-4A32-E053-792F520A95F4},,,,
851,10461371,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:54:32,2022-10-24 13:58:46,2022-10-25 12:54:32,2022-10-24 12:54:32,,,,Closed,,22-00511753,Standard,411 HAMILTON STREET NW,398417.37,142831.19,38.95338117,-77.01825853,WASHINGTON,DC,20011,248601.0,4,,,{EBC86873-ABD4-4A32-E053-792F520A95F4},,,,
852,10461529,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:55:41,2022-10-24 15:01:32,2022-10-25 12:55:41,2022-10-24 12:55:41,,,,Closed (Transferred),,22-00512193,Standard,1770 W STREET SE,401842.6,132715.41,38.8622539,-76.97876939,WASHINGTON,DC,20020,312254.0,8,,,{EBCA4B10-6729-5447-E053-792F520AB228},,,,
853,10461376,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:56:46,2022-10-24 17:23:57,2022-10-25 12:56:45,2022-10-24 12:56:46,,,,Closed,,22-00511762,Standard,411 WARNER STREET NW,398451.52,138237.27,38.91199781,-77.01785418,WASHINGTON,DC,20001,237282.0,2,,,{EBC86873-ABD9-4A32-E053-792F520A95F4},,,,
854,10461377,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:57:21,2022-10-24 13:14:00,2022-10-25 12:57:21,2022-10-24 12:57:21,,,,Closed,,22-00511764,Standard,51 RHODE ISLAND AVENUE NW,399049.11,138728.28,38.91642184,-77.01096457,WASHINGTON,DC,20001,227370.0,5,,,{EBC86873-ABDA-4A32-E053-792F520A95F4},,,,
855,10461379,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:58:01,,2022-10-25 12:58:01,2022-10-24 12:58:01,,,,Open,,22-00511767,Standard,1201 CLIFTON STREET NW,397554.76,139423.08,38.92267794,-77.02819816,WASHINGTON,DC,20009,231972.0,1,,,{EBC86873-ABDC-4A32-E053-792F520A95F4},,,,
856,10461381,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:58:32,2022-10-24 14:47:27,2022-10-25 12:58:32,2022-10-24 12:58:32,,,,Closed,,22-00511769,Standard,1155 F STREET NW,397602.8,136636.39,38.89757461,-77.02763444,WASHINGTON,DC,20004,306768.0,2,,,{EBC86873-ABDE-4A32-E053-792F520A95F4},,,,
857,10461385,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 12:59:38,2022-10-24 13:30:09,2022-10-25 12:59:38,2022-10-24 12:59:38,,,,Closed,,22-00511771,Standard,1912 SPRUCE DRIVE NW,396551.42,147047.81,38.99136013,-77.03980688,WASHINGTON,DC,20012,256648.0,4,,,{EBC89DF7-B630-7CA6-E053-792F520A3CCB},,,,
858,10461392,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:01:44,2022-10-24 14:46:58,2022-10-25 13:01:44,2022-10-24 13:01:44,,,,Closed,,22-00511780,Standard,1928 I STREET NW,396121.26,137035.02,38.90116033,-77.04471559,WASHINGTON,DC,20006,241079.0,2,,,{EBC89DF7-B637-7CA6-E053-792F520A3CCB},,,,
859,10461399,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:05:41,2022-10-24 14:53:41,2022-10-25 13:05:41,2022-10-24 13:05:41,,,,Closed,,22-00511791,Standard,4000 MASSACHUSETTS AVENUE NW,393168.99,140390.5,38.93136927,-77.07878386,WASHINGTON,DC,20016,223988.0,3,,,{EBC89DF7-B63E-7CA6-E053-792F520A3CCB},,,,
860,10461411,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:10:21,2022-10-24 14:59:19,2022-10-25 13:10:21,2022-10-24 13:10:21,,,,Closed,,22-00511811,Standard,2500 - 2599 BLOCK OF 13TH STREET NW,397423.83999999,139469.56000701,38.92309594,-77.02970809,WASHINGTON,DC,20009,800491.0,1,,,{EBC89DF7-B64A-7CA6-E053-792F520A3CCB},,,,
861,10461414,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:12:01,2022-10-24 15:05:25,2022-10-25 13:12:01,2022-10-24 13:12:01,,,,Closed,,22-00511820,Standard,408 T STREET NW,398457.58,138644.4,38.91566505,-77.01778522,WASHINGTON,DC,20001,218202.0,1,,,{EBC89DF7-B64D-7CA6-E053-792F520A3CCB},,,,
862,10461415,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:13:12,2022-10-24 14:52:37,2022-10-25 13:13:12,2022-10-24 13:13:12,,,,Closed,,22-00511823,Standard,120 7TH STREET NE,400303.27,135973.3,38.89160414,-76.99650426,WASHINGTON,DC,20002,72236.0,6,,,{EBC89DF7-B64E-7CA6-E053-792F520A3CCB},,,,
863,10461430,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:17:52,2022-10-24 15:46:48,2022-10-25 13:17:52,2022-10-24 13:17:52,,,,Closed,,22-00511844,Standard,779 HOBART PLACE NW,397776.85,139960.94,38.92752374,-77.02563879,WASHINGTON,DC,20001,232689.0,1,,,{EBC8D383-EB3F-66CD-E053-792F520A1049},,,,
864,10461440,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:21:35,2022-10-24 14:49:15,2022-10-25 13:21:35,2022-10-24 13:21:35,,,,Closed,,22-00511858,Standard,3232 GEORGIA AVENUE NW,397938.53,140326.17,38.93081424,-77.02377529,WASHINGTON,DC,20010,308223.0,1,,,{EBC8D383-EB49-66CD-E053-792F520A1049},,,,
865,10461441,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:21:47,2022-10-24 14:53:04,2022-10-25 13:21:47,2022-10-24 13:21:47,,,,Closed,,22-00511859,Standard,1755 NEWTON STREET NW,396483.93,140715.67,38.93431836,-77.04055344,WASHINGTON,DC,20010,294528.0,1,,,{EBC8D383-EB4A-66CD-E053-792F520A1049},,,,
866,10461443,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:22:22,2022-10-24 14:48:05,2022-10-25 13:22:22,2022-10-24 13:22:22,,,,Closed,,22-00511861,Standard,116 T STREET NE,399539.06,138654.09,38.9157539,-77.00531498,WASHINGTON,DC,20002,285896.0,5,,,{EBC8D383-EB4C-66CD-E053-792F520A1049},,,,
867,10461454,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:26:11,2022-10-24 15:51:35,2022-10-25 13:26:11,2022-10-24 13:26:11,,,,Closed,,22-00511874,Standard,1316 T STREET NW,397353.87,138614.99,38.91539782,-77.03051168,WASHINGTON,DC,20009,240438.0,1,,,{EBC8D383-EB57-66CD-E053-792F520A1049},,,,
868,10461458,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:27:55,2022-10-24 15:08:43,2022-10-25 13:27:55,2022-10-24 13:27:55,,,,Closed,,22-00511884,Standard,700  - 799 BLOCK OF UPSHUR STREET NW,398050.78999999,141562.910007,38.94195508,-77.02248409,WASHINGTON,DC,20011,800289.0,4,,,{EBC8D383-EB5B-66CD-E053-792F520A1049},,,,
869,10460592,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:31:45,2022-10-24 17:20:41,2022-10-25 13:31:44,2022-10-24 13:31:45,,,,Closed,,22-00511897,Standard,1440 RHODE ISLAND AVENUE NW,397116.94,137792.42,38.90798708,-77.03324019,WASHINGTON,DC,20005,218282.0,2,,,{EBC9094A-D85C-57C6-E053-782F520A0168},,,,
870,10460598,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:33:52,2022-10-24 17:22:28,2022-10-25 13:33:52,2022-10-24 13:33:52,,,,Closed,,22-00511905,Standard,2118 WYOMING AVENUE NW,395877.57,138825.7,38.91729028,-77.04753569,WASHINGTON,DC,20008,235029.0,2,,,{EBC9094A-D862-57C6-E053-782F520A0168},,,,
871,10460600,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:34:09,2022-10-24 15:19:22,2022-10-25 13:34:09,2022-10-24 13:34:09,,,,Closed,,22-00511907,Standard,1417 SHEPHERD STREET NW,397084.44,141341.02,38.93995389,-77.03362997,WASHINGTON,DC,20011,259061.0,4,,,{EBC9094A-D864-57C6-E053-782F520A0168},,,,
872,10461521,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:34:23,2022-10-24 14:58:15,2022-10-25 13:34:22,2022-10-24 13:34:23,,,,Closed (Transferred),,22-00512181,Standard,4709 BASS PLACE SE,405672.08,135431.0,38.88670065,-76.93462335,WASHINGTON,DC,20019,18158.0,7,,,{EBCA1573-28FB-791C-E053-792F520A0069},,,,
873,10460603,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:34:37,2022-10-24 14:36:02,2022-10-25 13:34:37,2022-10-24 13:34:37,,,,Closed,,22-00511912,Standard,3110 BRANDYWINE STREET NW,394498.16,142401.22,38.94949208,-77.06347031,WASHINGTON,DC,20008,220574.0,3,,,{EBC9094A-D867-57C6-E053-782F520A0168},,,,
874,10460604,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:34:48,2022-10-24 14:09:22,2022-10-25 13:34:48,2022-10-24 13:34:48,,,,Closed,,22-00511913,Standard,231 S STREET NW,398651.29,138475.29,38.9141423,-77.01555127,WASHINGTON,DC,20001,230078.0,5,,,{EBC9094A-D868-57C6-E053-782F520A0168},,,,
875,10460605,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:35:37,2022-10-24 14:45:10,2022-10-25 13:35:37,2022-10-24 13:35:37,,,,Closed,,22-00511915,Standard,1436 T STREET NW,397097.64,138608.36,38.91533728,-77.03346616,WASHINGTON,DC,20009,240033.0,2,,,{EBC9094A-D869-57C6-E053-782F520A0168},,,,
876,10460609,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:37:54,2022-10-24 15:36:50,2022-10-25 13:37:54,2022-10-24 13:37:54,,,,Closed,,22-00511924,Standard,1436 T STREET NW,397097.64,138608.36,38.91533728,-77.03346616,WASHINGTON,DC,20009,240033.0,2,,,{EBC9094A-D86D-57C6-E053-782F520A0168},,,,
877,10460610,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:38:17,2022-10-24 17:20:42,2022-10-25 13:38:17,2022-10-24 13:38:17,,,,Closed (Duplicate),,22-00511927,Standard,1440 RHODE ISLAND AVENUE NW,397116.94,137792.42,38.90798708,-77.03324019,WASHINGTON,DC,20005,218282.0,2,,,{EBC9094A-D86E-57C6-E053-782F520A0168},,,,
878,10460611,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:38:37,2022-10-24 14:54:13,2022-10-25 13:38:37,2022-10-24 13:38:37,,,,Closed,,22-00511930,Standard,400 - 499 BLOCK OF NEWTON PLACE NW,398267.41999999,140692.510007,38.93411472,-77.01998307,WASHINGTON,DC,20010,812002.0,1,,,{EBC9094A-D86F-57C6-E053-782F520A0168},,,,
879,10460614,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:39:52,2022-10-24 16:31:21,2022-10-25 13:39:52,2022-10-24 13:39:52,,,,Closed,,22-00511937,Standard,1200 - 1299 BLOCK OF GOOD HOPE ROAD SE,401055.11763092,133271.60694411,38.86726565,-76.98784198,WASHINGTON,DC,20020,806989.0,8,,,{EBC9094A-D872-57C6-E053-782F520A0168},,,,
880,10460617,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:40:42,2022-10-24 16:31:50,2022-10-25 13:40:42,2022-10-24 13:40:42,,,,Closed,,22-00511940,Standard,1300 - 1399 BLOCK OF GOOD HOPE ROAD SE,401207.00652707,133236.54518407,38.8669496,-76.98609184,WASHINGTON,DC,20020,815223.0,8,,,{EBC9094A-D875-57C6-E053-782F520A0168},,,,
881,10460619,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:41:24,2022-10-24 14:30:05,2022-10-25 13:41:24,2022-10-24 13:41:24,,,,Closed,,22-00511942,Standard,412 V STREET NE,400013.93,138945.57,38.91837977,-76.99983937,WASHINGTON,DC,20002,26393.0,5,,,{EBC9094A-D877-57C6-E053-782F520A0168},,,,
882,10460621,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-24 13:42:53,2022-10-24 15:00:23,2022-10-25 13:42:53,2022-10-24 13:42:53,,,,Closed,,22-00511946,Standard,1780 HOBART STREET NW,396325.49,140057.46,38.92838835,-77.04237733,WASHINGTON,DC,20009,236207.0,1,,,{EBC9094A-D879-57C6-E053-782F520A0168},,,,
